side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
short,2026-03-30 15:15:00+00:00,2026-03-30 18:50:00+00:00,67447.3,66572.12191989833,67951.53020340111,66571.92191989833,0.07888719714651704,69.04034574329089,3.700345795460044,65.33999994783085,0.6533999994783084,43
short,2026-04-02 20:00:00+00:00,2026-04-03 02:35:00+00:00,66831.2,66314.94401282568,67096.86759144954,66314.74401282569,0.13125627628412948,67.7618384858878,6.11669347264988,61.645145013237915,0.6164514501323792,79
long,2026-04-08 08:00:00+00:00,2026-04-08 10:30:00+00:00,71753.3,71554.36024530698,71554.56024530697,72177.97790703955,0.12311154464830397,-24.491780492213206,6.174989594456932,-30.666770086670134,-0.30666770086670136,30
long,2026-04-09 19:05:00+00:00,2026-04-09 22:15:00+00:00,72051.0,72738.23579050592,71677.43563966273,72738.43579050592,0.10371102232561748,71.27392641212263,5.255683882952389,66.01824252917024,0.6601824252917023,38
long,2026-04-11 11:05:00+00:00,2026-04-11 13:05:00+00:00,72874.3,72744.3087986762,72744.5087986762,73197.51682698572,0.12170286464577565,-15.820301579852972,6.202770642786006,-22.02307222263898,-0.22023072222638979,24
long,2026-04-14 23:45:00+00:00,2026-04-15 00:05:00+00:00,74207.4,74652.84741959586,73997.54368693609,74653.04741959585,0.11921975432144248,53.10613192733905,6.211478743957676,46.89465318338138,0.46894653183381385,4
long,2026-04-16 23:20:00+00:00,2026-04-17 01:20:00+00:00,75075.2,74783.56076487475,74783.76076487475,75644.74045268787,0.11846631977026223,-34.54942688590178,6.213625555601409,-40.76305244150319,-0.40763052441503195,24
long,2026-04-20 12:05:00+00:00,2026-04-20 13:20:00+00:00,75292.5,75027.72759454924,75027.92759454924,75822.12048317614,0.11758302085300514,-31.132739271416597,6.186287259557428,-37.31902653097403,-0.3731902653097403,15
long,2026-04-20 15:20:00+00:00,2026-04-22 02:10:00+00:00,75419.5,76738.12009803906,74628.94268464063,76738.32009803905,0.05224172139044054,68.8869837815918,2.7821415988079883,66.10484218278381,0.6610484218278381,118
long,2026-04-22 07:40:00+00:00,2026-04-23 10:20:00+00:00,78031.8,77765.21112244672,77765.41112244672,78568.93896632992,0.11382417697947117,-30.34425957938315,6.206713298405906,-36.55097287778905,-0.3655097287778905,20
long,2026-05-05 20:30:00+00:00,2026-05-05 21:25:00+00:00,81647.59999999999,81448.7089611978,81448.9089611978,82089.51985820328,0.10833575561742062,-21.547010974169027,6.184206654403279,-27.731217628572306,-0.277312176285723,11
short,2026-05-18 04:20:00+00:00,2026-05-18 05:10:00+00:00,76816.90000000001,77073.13474049632,77072.93474049632,76297.41831425554,0.11478754314116213,-29.41255632898438,6.182630650619382,-35.59518697960377,-0.35595186979603766,10
short,2026-05-18 09:50:00+00:00,2026-05-19 13:25:00+00:00,76929.40000000001,76608.62481867045,77052.96582088638,76608.42481867045,0.11415698076081099,36.61872620358444,6.134603070847261,30.484123132737178,0.3048412313273718,31
short,2026-05-19 16:05:00+00:00,2026-05-19 16:30:00+00:00,76411.2,76649.74802858382,76649.54802858383,75918.95835712425,0.11533011075435891,-27.511770556806805,6.178387630906311,-33.690158187713116,-0.33690158187713115,5
short,2026-05-23 12:40:00+00:00,2026-05-23 13:00:00+00:00,74731.0,74785.7099682611,74785.5099682611,74432.076,0.11747229397018313,-6.426905474667397,6.147424817396163,-12.574330292063559,-0.1257433029206356,4
short,2026-06-02 11:55:00+00:00,2026-06-02 12:55:00+00:00,69456.90000000001,69046.92183228694,69648.65239514205,69046.72183228694,0.12621132918966568,51.74388948580984,6.118263007955552,45.62562647785428,0.45625626477854286,12
short,2026-06-02 16:35:00+00:00,2026-06-02 19:30:00+00:00,67608.6,66558.95363676434,68228.95420882378,66558.75363676435,0.06594921475513342,69.22335342597337,3.0968856827866493,66.12646774318672,0.6612646774318672,35
short,2026-06-04 09:00:00+00:00,2026-06-04 09:30:00+00:00,63430.8,62738.99434544411,63817.4678363706,62738.79434544411,0.10288099039345672,71.17365090050396,4.5431656899993165,66.63048521050463,0.6663048521050463,6
short,2026-06-04 18:10:00+00:00,2026-06-04 18:25:00+00:00,63158.4,63718.091064128406,63717.89106412841,62207.63620380739,0.07403245707750918,-41.43530468175157,3.2875424325975224,-44.722847114349086,-0.44722847114349085,3
short,2026-06-06 03:20:00+00:00,2026-06-06 04:20:00+00:00,60767.200000000004,59966.70632066221,61229.43405289186,59966.506320662214,0.08808805103794903,70.5139280810631,3.7223250756949082,66.79160300536819,0.6679160300536818,12
short,2026-06-09 11:00:00+00:00,2026-06-09 12:05:00+00:00,62600.9,62869.87731037582,62869.677310375824,62087.18245943627,0.14323594398349315,-38.527218961821575,6.290173830638018,-44.81739279245959,-0.4481739279245959,13
short,2026-06-23 10:20:00+00:00,2026-06-23 11:30:00+00:00,62365.4,62604.089281304055,62603.88928130406,61897.52662804392,0.14305819593755184,-34.14645797298879,6.257268389337204,-40.40372636232599,-0.4040372636232599,14
short,2026-06-25 02:40:00+00:00,2026-06-25 04:40:00+00:00,60751.100000000006,60965.87255363059,60965.67255363059,60321.92674455413,0.14619451971341207,-31.398570325645775,6.228024020207005,-37.62659434585278,-0.3762659434585278,24
short,2026-06-26 19:55:00+00:00,2026-06-27 00:05:00+00:00,59748.600000000006,60134.816765226176,60134.61676522618,59064.014802160746,0.10325792868543308,-39.87994320084257,4.332619654618423,-44.212562855460995,-0.4421256285546099,50
short,2026-06-30 14:35:00+00:00,2026-07-01 21:00:00+00:00,58681.9,59212.22719505541,59212.027195055416,57783.01588241688,0.0769731374021844,-40.82094805311525,3.176138298023462,-43.99708635113871,-0.43997086351138714,65
long,2026-07-03 21:45:00+00:00,2026-07-04 01:10:00+00:00,62681.0,62471.4026005633,62471.602600563296,63105.78784915506,0.1396857363955428,-29.27776708690636,6.118701931625896,-35.39646901853225,-0.3539646901853225,41
long,2026-07-05 14:35:00+00:00,2026-07-05 16:25:00+00:00,62761.1,62631.19988366083,62631.39988366083,63066.48209950875,0.13894347253299394,-18.048773246603606,6.097854551157029,-24.146627797760637,-0.24146627797760636,22
long,2026-07-09 09:25:00+00:00,2026-07-09 09:40:00+00:00,62916.799999999996,62787.41628061196,62787.616280611954,63221.67997908206,0.13821584292578015,-17.882879836090417,6.081009974392276,-23.96388981048269,-0.23963889810482691,3
long,2026-07-11 01:15:00+00:00,2026-07-11 01:35:00+00:00,64167.899999999994,64063.80589883843,64064.005898838426,64437.03497674235,0.13514755284779842,-14.068063037876687,6.065570437404315,-20.133633475281002,-0.20133633475281001,4
long,2026-07-11 04:15:00+00:00,2026-07-12 07:00:00+00:00,64126.399999999994,64055.635567985664,64055.83556798566,64382.90559999999,0.13492104691526363,-9.547611251737393,6.053059052096765,-15.600670303834159,-0.15600670303834158,21
long,2026-07-12 14:35:00+00:00,2026-07-12 21:45:00+00:00,64064.899999999994,63943.98819505085,63944.18819505085,64359.081282423715,0.1348070527325123,-16.299764065762556,6.039775329399173,-22.33953939516173,-0.2233953939516173,86
